3, martin, timeout, 5.333557367324829
3, martin, timeout, 5.325262069702148
3, martin, timeout, 5.349694728851318
3, martin, timeout, 5.417243003845215
3, martin, timeout, 5.354290723800659
3, maryam, solved, 5.71213173866272
3, maryam, solved, 5.734199047088623
3, maryam, solved, 5.724640130996704
3, maryam, solved, 5.687814235687256
3, maryam, solved, 5.819404363632202
3, jason, solved, 0.10075736045837402
3, jason, solved, 0.10474467277526855
3, jason, solved, 0.10674691200256348
3, jason, solved, 0.11867141723632812
3, jason, solved, 0.11668038368225098
