0, martin, timeout, 0.0249326229095459
0, martin, timeout, 0.022938013076782227
0, martin, timeout, 0.03091716766357422
0, martin, timeout, 0.021941184997558594
0, martin, timeout, 0.021976709365844727
0, maryam, solved, 0.02093672752380371
0, maryam, solved, 0.015988588333129883
0, maryam, solved, 0.017943859100341797
0, maryam, solved, 0.01597428321838379
0, maryam, solved, 0.014957666397094727
0, jason, solved, 0.010970115661621094
0, jason, solved, 0.0080108642578125
0, jason, solved, 0.00900721549987793
0, jason, solved, 0.00900411605834961
0, jason, solved, 0.008977651596069336
