0, None, solved, 0.0039196014404296875
0, None, solved, 0.0049877166748046875
0, None, solved, 0.008975505828857422
0, None, solved, 0.00498652458190918
0, None, solved, 0.007969379425048828
0, None, solved, 0.007966995239257812
0, None, solved, 0.004987478256225586
0, None, solved, 0.004020214080810547
0, None, solved, 0.004013776779174805
0, None, solved, 0.004018068313598633
0, None, solved, 0.0049855709075927734
0, None, solved, 0.005984067916870117
0, None, solved, 0.004986763000488281
0, None, solved, 0.004026889801025391
0, None, solved, 0.0050046443939208984
