0, martin, timeout, 0.027924776077270508
0, martin, timeout, 0.0259554386138916
0, martin, timeout, 0.023936748504638672
0, martin, timeout, 0.025930166244506836
0, martin, timeout, 0.025931119918823242
0, martin, timeout, 0.0249326229095459
0, martin, timeout, 0.025928497314453125
0, martin, timeout, 0.02494335174560547
0, martin, timeout, 0.026901721954345703
0, martin, timeout, 0.02692723274230957
0, martin, timeout, 0.02593088150024414
0, martin, timeout, 0.026926517486572266
0, martin, timeout, 0.022938251495361328
0, martin, timeout, 0.022937536239624023
0, martin, timeout, 0.026924610137939453
0, martin, timeout, 0.02692866325378418
0, martin, timeout, 0.02792954444885254
0, martin, timeout, 0.027924776077270508
0, martin, timeout, 0.024931907653808594
0, martin, timeout, 0.022920608520507812
0, maryam, solved, 0.014960289001464844
0, maryam, solved, 0.014959335327148438
0, maryam, solved, 0.014957189559936523
0, maryam, solved, 0.015960693359375
0, maryam, solved, 0.014943838119506836
0, maryam, solved, 0.014959573745727539
0, maryam, solved, 0.016952991485595703
0, maryam, solved, 0.014959096908569336
0, maryam, solved, 0.01795172691345215
0, maryam, solved, 0.01795053482055664
0, maryam, solved, 0.016954660415649414
0, maryam, solved, 0.01693582534790039
0, maryam, solved, 0.01495981216430664
0, maryam, solved, 0.017980337142944336
0, maryam, solved, 0.01795172691345215
0, maryam, solved, 0.01694321632385254
0, maryam, solved, 0.015989065170288086
0, maryam, solved, 0.01695561408996582
0, maryam, solved, 0.01794600486755371
0, maryam, solved, 0.013962745666503906
0, jason, solved, 0.0079803466796875
0, jason, solved, 0.005007028579711914
0, jason, solved, 0.0049860477447509766
0, jason, solved, 0.003989458084106445
0, jason, solved, 0.005979299545288086
0, jason, solved, 0.005011320114135742
0, jason, solved, 0.0049860477447509766
0, jason, solved, 0.0050122737884521484
0, jason, solved, 0.006009101867675781
0, jason, solved, 0.004987478256225586
0, jason, solved, 0.004970550537109375
0, jason, solved, 0.003999948501586914
0, jason, solved, 0.005012035369873047
0, jason, solved, 0.004988670349121094
0, jason, solved, 0.0050165653228759766
0, jason, solved, 0.003973960876464844
0, jason, solved, 0.004987239837646484
0, jason, solved, 0.004987001419067383
0, jason, solved, 0.003992795944213867
0, jason, solved, 0.005011081695556641
