3, None, solved, 0.10473799705505371
3, None, solved, 0.10272908210754395
3, None, solved, 0.10571432113647461
3, None, solved, 0.1047208309173584
3, None, solved, 0.10471963882446289
3, None, solved, 0.11171698570251465
3, None, solved, 0.10970211029052734
3, None, solved, 0.11269783973693848
3, None, solved, 0.12466692924499512
3, None, solved, 0.11272811889648438
3, None, solved, 0.10871028900146484
3, None, solved, 0.10272526741027832
3, None, solved, 0.10669827461242676
3, None, solved, 0.11569857597351074
3, None, solved, 0.12067747116088867
